sentiment,location,retweet,score,hashtags,message,date,followers,likes,engagement_score,author,organization,sector,sub-sector
positive,"Arizona, USA",0,0.5367,None,RT mcrouton Wishlist Wednesday is here We are very short on gift cards to purchase feed this week Anyone want to pitch in 25 TSC gif,2021-04-28T18:02:47+00:00,1677,0,1677,littlehawk463,Others,Others,Others
positive,Canada,0,0.2732,Videogames,Create more videogames with 001GameCreator and snag the educational ebooks at 30 off It is the last day for sale so get it now,2021-04-28T18:02:47+00:00,590,0,590,001GameCreator,Others,Others,Others
positive,,0,0.1779,Buysaveyourtearsremix,RT gainsarianafans BuySaveYourTearsRemixRETWEET TO SPREADiTunes Amazon https,2021-04-28T18:02:48+00:00,1923,0,1923,mari___almeida,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,SHE!HER %uD83D%uDC07 18,0,-0.5574,None,RT MonFrenBebe Holy shit I keep updating and yall keeping donating We need 90 more to hit the goal We never expected to hit the goal,2021-04-28T18:02:48+00:00,611,0,611,heonxmin,Others,Others,Others
positive,,0,0.34,None,PeeCee62 towhey and having those benefits limited transmission and infections Compare the Amazon Warehouse outbreaks vs Canada Post for frequency and severity,2021-04-28T18:02:48+00:00,24,0,24,anilkurian2,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,"Woodbury, NJ USA",0,-0.0772,Aliens,RT DebsNovels A secret that for a brief moment in 1989 seemed on the edge of being exposed it wasnt RoswellAliens MilitaryAction,2021-04-28T18:02:46+00:00,15501,0,15501,authorjamiller,Others,Others,Others
positive,"Massachusetts, USA",0,0.1779,Buysaveyourtearsremix,thearianadata ArianaGrande theweeknd WeekndChart NewsWeeknd BuySaveYourTearsRemix on Amazon,2021-04-28T18:02:46+00:00,247,0,247,jake_sanson4,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,Far away from Lyin Biden,0,-0.5106,None,RT SusanSarandon I stand with Steven and so should you Learn about his unjust persecution by Chevron,2021-04-28T18:02:47+00:00,301,0,301,moatsad71,Chevron Corp,Energy,Oil & Gas Integrated Operations
positive,NY,0,0.8555,Winningwednesday,RT takeaDailybreak Its WinningWednesday Follow amp RT by 5 pm EDT for a chance to win a 25 Amazon gift card 18 US only Sweepst,2021-04-28T18:02:47+00:00,50,0,50,kerrycleary,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"south east ",0,0.1779,None,got one on amazon cba,2021-04-28T18:02:49+00:00,1587,0,1587,nintemdogs,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.2732,None,RT lunalovelyx If anyone wants to buy me some stuff off my amazon wishlist for my new place Ill send you a short custom clip link in b,2021-04-28T18:02:49+00:00,3100,0,3100,wwepaigerocks1,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.3182,None,RT RLockwoodAuthor THIRTY YEARS WAIT A patients long search for the truth about his medical condition via Am,2021-04-28T18:02:49+00:00,3603,0,3603,JonblairB,Others,Others,Others
neutral,"Money, mason ",0,0.0258,None,No cap I really go one of the best neighbors in my building but I dont know where he live to thank him Every time Amazon deliver and they leave my shit at the steps he brings it up to my door instead but I dont know where he live Ive never seen him in passing,2021-04-28T18:02:49+00:00,61,0,61,Thenew_mike,Others,Others,Others
positive,,0,0.5574,None,To the amazon delivery driver that cop knocked on my door I hope you step in a puddle today and have to walk around with a wet sock,2021-04-28T18:02:52+00:00,208,0,208,captaintyler4l,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,https://twitter.com/HLfavorito,0,-0.8201,None,RT AnneWatters70 Meeting Alyse has not only brought Vipers heart to beat again but her presence has called another and Viper will kill,2021-04-28T18:02:52+00:00,23913,0,23913,HLfavorito1,Others,Others,Others
positive,Myanmar,0,0.3182,Whatshappeninginmyanmar,RT KhinKhinHtun7 Please sign the petition WhatsHappeningInMyanmar Apr28Coup,2021-04-28T18:02:52+00:00,146,0,146,AKBHONE1,Others,Others,Others
positive,"San Francisco, CA",0,0.872,None,RT SDonziger 22 CoriBush Donzigers successful lawsuit on behalf of Indigenous Ecuadorians was a remarkable exception His braver,2021-04-28T18:02:44+00:00,210,0,210,deepimpactcrier,Others,Others,Others
positive,"Bengaluru, India",0,0.128,None,RT eliotwb FAA to SpaceX you cant launch rocketSpaceX we launched the rocketOSHA to Tesla You have to let us in your factoryTesla,2021-04-28T18:02:44+00:00,47567,0,47567,sandygrains,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.5927,None,garyblack00 WSJ elonmusk garyblack00 have you checked who has 20 million calls but 18 million puts on Tesla and is also short on GME Citadel Know what went down on good news GME Know whos gotta eventually cover and costs to prolong it Shorts,2021-04-28T18:02:50+00:00,55,0,55,Tanktweets,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,Ahmedabad,0,0.9545,Contestalert,RT TwinForHealth ContestAlertComment your answer amp 1 lucky winner stands a chance to win an exclusive Amazon Gift Voucher worth Rs100,2021-04-28T18:02:46+00:00,22922,0,22922,Swaty_Here,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,Minnesota,0,0.9042,None,We value listeners opinions We invite you to participate in a quick simple 10minute interview after which your name will be put in a drawing for 1 of 10 30 Amazon gift cards Thanks for your help,2021-04-28T18:03:00+00:00,9247,0,9247,ClassicalMPR,Others,Others,Others
positive,,0,0.6597,None,Support an author on their writing journey who knows who might help you out one day too nrcoverdale12 writerslife,2021-04-28T18:03:00+00:00,445,0,445,AuthorBassett,Others,Others,Others
positive,Port Hueneme,0,0.6902,None,GUESS WHOS AUDIOBOOK IS NOW AVAILABLETHIS GUYIm so excited Please check it out Available on Audible and iTuneswritingcommmunity poetrycommunity poems audiobook AudibleiTunes,2021-04-28T18:03:00+00:00,3392,0,3392,Beipher,Others,Others,Others
negative,New England,0,-0.7845,None,RT samknovels Something in Margos DNA prevented her from keeping her mouth shut She knew Jane would kill her if she leaked to the press,2021-04-28T18:03:00+00:00,6047,0,6047,PaulaSlade,Others,Others,Others
positive,United States,0,0.4019,Dogefather,Hit RT if you think Tesla could be working on a smart shareable car elonmusk Dogefather NU,2021-04-28T18:03:00+00:00,135,0,135,txcryptogoddess,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,"Mira Rd.Mumbai ",0,0.5719,None,Just saw this on Amazon Upgraded Version Vertical Stand for Xbox Series S Console with Cooling Fan Charging Station Dual Controller Charging Dock Station with 2 Pack 1400mAh Batteries for Sony Xbox Series S by Auarte for 4599 via amazon,2021-04-28T18:03:00+00:00,285,0,285,Terry34841835,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"yve.%u2661 ",0,0.1779,Buysaveyourtearsremix,RT gainsarianafans BuySaveYourTearsRemixRETWEET TO SPREADiTunes Amazon https,2021-04-28T18:03:01+00:00,1761,0,1761,cloudynailea,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.7003,None,AMAZONShop Books on AMAZONTHE AMERICAN SLAVE CODEThe Most Fiendish Of Barbarities In The History Of Slavery Republished in strict accordance with the first publication of 1853 by Abolitionist William Goodell,2021-04-28T18:03:01+00:00,18,0,18,HistoryBooksNOW,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.7003,None,AMAZONShop Books on AMAZONTHE AMERICAN SLAVE CODEThe Most Fiendish Of Barbarities In The History Of Slavery Republished in strict accordance with the first publication of 1853 by Abolitionist William Goodell,2021-04-28T18:03:01+00:00,18,0,18,HistoryBooksNOW,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,*:%uFF65%uFF9F%u2727*:%uFF65%uFF9F%u2727,0,0.8074,None,i won an amazon gift card,2021-04-28T18:03:01+00:00,469,0,469,belIepoque,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.8126,None,RT SHOUTmyBook Amazing read This workbook explains the mindsets and mechanics needed to write that remarkable memoir MDavisatTIERS k,2021-04-28T18:03:01+00:00,339,0,339,Hunchpress,Others,Others,Others
positive,"Detroit, MI.",0,0.1779,None,RT TRFStories Since opening its first Mexico warehouse in 2015 Amazon has grown rapidly by relying on subcontracted workersAccording,2021-04-28T18:03:02+00:00,3755,0,3755,syleisw,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.873,None,RT ladygaga Kiss harder and SMARTER with PhD HYBRID LIP OIL STAIN OUT NOW on hauslabs and Amazon 5 hydrating tints packed with calming,2021-04-28T18:03:02+00:00,9373,0,9373,carlosgagaloo,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.891,None,RT SHOUTmyBook Amazing read Follow their journey from teenagers in the 80s through to love music sport holidays marriage children,2021-04-28T18:02:54+00:00,339,0,339,Hunchpress,Others,Others,Others
positive,"Dallas, TX",0,0.25,Hex,I know Im planning on using BTC to buy my hex cybertruck Super bullish for BtC if Tesla doesnt sell its btc Anyone with any BTC that buys any Tesla would be a fool to use fiat instead to trading their fiat for BTC then spending it with Tesla,2021-04-28T18:02:54+00:00,42,0,42,mallred32,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,,0,0.7003,None,RT darraghduffy Elseviers scientific publishing arm reported profits of PS724 million on PS2 billion in revenue a 36 profit marginhig,2021-04-28T18:02:54+00:00,7,0,7,kai_kisand,Others,Others,Others
positive,"California, USA",0,0.1779,None,RT MollyJongFast And the book is available for purchase on Amazon big tech,2021-04-28T18:02:55+00:00,1642,0,1642,lulu82824,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,https://twitter.com/HLfavorito,0,0.3182,Pinkandpurplebob,RT crystalnapolit2 PINKANDPURPLEBOB Join the Pink n Purple journey of a lifetime wa silly pup amp wee mouse to discover the meaning of f,2021-04-28T18:02:55+00:00,23913,0,23913,HLfavorito1,Others,Others,Others
positive,"San Francisco, CA",0,0.34,Freeshipping,RT petersheldon Excited to partner with FedEx to bring the ShopRunner freeshipping program to AdobeCommerce merchants,2021-04-28T18:02:55+00:00,474,0,474,justinwang_,Fedex Corporation,Transportation,Transport & Logistics
positive,"Chicago, IL",0,0.1779,None,RT DscrtFun4You I need him as my Amazon driver,2021-04-28T18:02:57+00:00,66,0,66,ginger_chi,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.2263,None,RT SHOUTmyBook Amazing read The Pandemic has confronted us all with death and what life is all about Dr Penny Rawson reflects on some,2021-04-28T18:02:57+00:00,339,0,339,Hunchpress,Others,Others,Others
positive,London,0,0.3182,None,RT FJThomas A heart that lives way out westA rural writer with a western heart telling romance amp ghost tales from a southern cowgir,2021-04-28T18:02:57+00:00,2929,0,2929,Chilegals,Others,Others,Others
positive,"Wasilla, Ak",0,0.347,None,RT WAngelsWings With Angels WingsWEBSITE TRAILER AMAZON,2021-04-28T18:02:58+00:00,4528,0,4528,jtcoulter9,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.128,None,RT ladygaga The new hauslabs PhD HYBRID LIP OIL STAIN is available now It leaves your lips feeling nourished with a subtle truetoyou,2021-04-28T18:02:59+00:00,9373,0,9373,carlosgagaloo,Others,Others,Others
positive,"Colorado, USA",0,0.4019,None,RT TheSpectraBooks christopherafly RaelleLogan1 A woman who lives in dreams A guard running from his pastA girl deciding between dr,2021-04-28T18:02:59+00:00,19918,0,19918,RaelleLogan1,Others,Others,Others
positive,"Paris, France",0,0.8788,Np,RT LonelyOakRadio NP e Marctomeartist Love Kiss NewMusic Tune in and listen Get it now on,2021-04-28T18:02:59+00:00,1638,0,1638,Marctomeartist_,Others,Others,Others
positive,"she/her ",0,0.1779,Buysaveyourtearsremix,RT gainsarianafans BuySaveYourTearsRemixRETWEET TO SPREADiTunes Amazon https,2021-04-28T18:02:58+00:00,2972,0,2972,bestdaywithts,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Houston, TX",0,0.1779,None,RT jackelinprisila I guess I can scratch getting hit by an Amazon truck off my prom day checklist,2021-04-28T18:02:58+00:00,132,0,132,logan_htx,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Nashville, TN",0,0.1779,None,Let he who hath not ordered something off Amazon throw the first stone at Jeff bezos,2021-04-28T18:02:58+00:00,15586,0,15586,BarryDonegan,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,,0,-0.4767,Tranny,RT WanderingWeird1 Bouncy bounce Watch that tranny cock go Get some hot trans erotica to heat up those lonely nights,2021-04-28T18:02:56+00:00,22006,0,22006,Samuel_Version5,Others,Others,Others
positive,,0,0.1779,Buysaveyourtearsremix,RT gainsarianafans BuySaveYourTearsRemixRETWEET TO SPREADiTunes Amazon https,2021-04-28T18:02:56+00:00,2146,0,2146,intoswts,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.3182,None,Martin John has written The Chronicles of Marco the Zombie READ martinjohne Action Adventure Fiction zombies,2021-04-28T18:02:56+00:00,1650,0,1650,AnneBrownAutho1,Others,Others,Others
positive,"St. Louis, MO. ",0,0.0772,None,RT HawleyMO The lefty meltdown on this monopoly platform every time I post about my book that they tried to cancel is all the endorsement,2021-04-28T18:02:53+00:00,23,0,23,stl_farr,Others,Others,Others
negative,,0,-0.0516,None,JakeRandallYT BEWARE DMV AREAI ordered mine from GameStop it was shipped by FedEx and stolenlost at Beltsville MD location It is a common problem google it After placing your order I recommend you talk to customer service so you dont go through what I did GameStop FedExHelp,2021-04-28T18:03:09+00:00,1,0,1,manuelmao_,Fedex Corporation,Transportation,Transport & Logistics
positive,Internet,0,0.4588,None,RT Terry34841835 Just saw this on Amazon Upgraded Version Vertical Stand for Xbox Series S Console with Cooling Fan Charging Station,2021-04-28T18:03:09+00:00,1163,0,1163,HelperStream,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,%u092D%u093E%u0930%u0924%u0935%u0930%u094D%u0937,0,0.4767,None,RT harshmadhusudan Proud to have coauthored a book with Dr Somanathan on financial derivatives Cambridge University Press,2021-04-28T18:03:09+00:00,234,0,234,IndusThink,Others,Others,Others
positive," LONDON",0,0.3182,None,LIVE ON FANTASTICRADIOUK THE KINGDOM CHOIR THE KINGDOM CHOIR We Entertain Empower Educate Talk to us on 0208 090 2121 hellofantasticradiocouk BELIEVEYOURPOSSIBILITIES Do click here to Listen Buy song,2021-04-28T18:03:10+00:00,5839,0,5839,FANTASTICRADIOO,Others,Others,Others
positive,,0,0.4588,None,RT Teslaprotocol Tesla Protocol Airdrop is live Welcome to Tesla Protocol CommunityParticipate in our Airdrop and earn to 100,2021-04-28T18:03:10+00:00,0,0,0,Jerin94331800,Tesla Inc,Consumer Discretionary Sector Performance,Auto & Truck Manufacturers
positive,%u250C%uFF61.%uFF9F+ read cbyf.%uFF61*%u2661%u256F,0,0.1779,Buysaveyourtearsremix,RT gainsarianafans BuySaveYourTearsRemixRETWEET TO SPREADiTunes Amazon https,2021-04-28T18:03:10+00:00,12070,0,12070,HAPP1LYYY28,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,"Productivity Tzar ",0,0.09,None,RT chrissiemurray Around the world Amazon has been under scrutiny for its labor practices But not in MexicoWe spoke to 15 former wor,2021-04-28T18:03:11+00:00,18881,0,18881,AASchapiro,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
negative,London,0,-0.6808,Withoutremorse,RT Flickreel After years in development hell a WITHOUTREMORSE movie finally makes it to the big err small screen Our review of Am,2021-04-28T18:03:11+00:00,2540,0,2540,NWtoG,Others,Others,Others
negative,United Kingdom,0,-0.5719,Amazon,RT GMBunionAmazon Thousands of workers have been injured working at Amazon over the years Workers dont go to work to get injured or ki,2021-04-28T18:03:11+00:00,1024,0,1024,GMBunionAmazon,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
positive,,0,0.1779,None,RT SaraFInHeels Full length videos are for sale5 each via Amazon egift card DM for my email addressVideos are sent directly to yo,2021-04-28T18:03:11+00:00,126,0,126,alexanerheels,Amazon Com Inc,Retail,"Internet, Mail Order & Online Shops"
